seed,n,patch,coupling,severity,scope,scope_size,solver,solution,cost,gap,evals,runtime_s,p_opt,depth,shots,amp_ops,boundary_ratio,noise_lambda,scope_recall
9,16,6,0.55,1.35,inferred-noise,6,QAOA,19748,0.575777103653512,0.0,89,0.0020452080061659217,0.15049179144295838,1,256,34176,0.22079323587664104,0.5,0.8333333333333334
10,16,6,0.55,1.35,full,16,deployed,42136,3.0902915737002106,2.598180403080262,0,0.0,,0,0,0,0.4549979154783072,0.0,1.0
10,16,6,0.55,1.35,full,16,exact enumeration,19678,0.13676667523359054,0.0,65536,0.0,,0,0,68719476736,0.4549979154783072,0.0,1.0
10,16,6,0.55,1.35,full,16,MILP,19678,0.13676667523359054,0.0,0,0.015353875001892447,,0,0,0,0.4549979154783072,0.0,1.0
10,16,6,0.55,1.35,full,16,annealing,19934,0.21197781280260664,0.06616233498713463,89,8.616596460342407e-05,,0,0,93323264,0.4549979154783072,0.0,1.0
10,16,6,0.55,1.35,full,16,QAOA,9438,0.1671105103267081,0.026693107525238017,89,0.2278220410225913,0.000946095566024293,1,256,93323264,0.4549979154783072,0.0,1.0
10,16,6,0.55,1.35,true,6,exact LNS,42204,0.6775980102028365,0.4757628339677641,64,1.458916813135147e-06,,0,0,24576,0.4549979154783072,0.0,1.0
10,16,6,0.55,1.35,true,6,annealing,42204,0.6775980102028365,0.4757628339677641,89,7.691595237702131e-05,,0,0,34176,0.4549979154783072,0.0,1.0
10,16,6,0.55,1.35,true,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.0020944999996572733,0.30065947371571744,1,256,34176,0.4549979154783072,0.0,1.0
10,16,6,0.55,1.35,inferred,6,exact LNS,42204,0.6775980102028365,0.4757628339677641,64,9.59029421210289e-07,,0,0,24576,0.4549979154783072,0.0,0.8333333333333334
10,16,6,0.55,1.35,inferred,6,annealing,42204,0.6775980102028365,0.4757628339677641,89,6.841705180704594e-05,,0,0,34176,0.4549979154783072,0.0,0.8333333333333334
10,16,6,0.55,1.35,inferred,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.002174708992242813,0.175669895767981,1,256,34176,0.4549979154783072,0.0,0.8333333333333334
10,16,6,0.55,1.35,wrong,6,exact LNS,42200,1.174174203126542,0.9125949506566754,64,1.249951310455799e-06,,0,0,24576,0.4549979154783072,0.0,0.5
10,16,6,0.55,1.35,wrong,6,annealing,42200,1.174174203126542,0.9125949506566754,89,8.079095277935266e-05,,0,0,34176,0.4549979154783072,0.0,0.5
10,16,6,0.55,1.35,wrong,6,QAOA,42200,1.174174203126542,0.9125949506566754,89,0.002204583026468754,0.18034312851754136,1,256,34176,0.4549979154783072,0.0,0.5
10,16,6,0.55,1.35,inferred-sensitivity,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.0021560839377343655,0.175669895767981,1,64,34176,0.4549979154783072,0.0,0.8333333333333334
10,16,6,0.55,1.35,inferred-sensitivity,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.003583917045034468,0.18174830913034873,2,64,34176,0.4549979154783072,0.0,0.8333333333333334
10,16,6,0.55,1.35,inferred-sensitivity,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.00356887502130121,0.18174830913034873,2,256,34176,0.4549979154783072,0.0,0.8333333333333334
10,16,6,0.55,1.35,inferred-sensitivity,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.0035900420043617487,0.18174830913034873,2,1024,34176,0.4549979154783072,0.0,0.8333333333333334
10,16,6,0.55,1.35,inferred-noise,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.0020529580069705844,0.1596654061911829,1,256,34176,0.4549979154783072,0.1,0.8333333333333334
10,16,6,0.55,1.35,inferred-noise,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.002113583032041788,0.13565867182598576,1,256,34176,0.4549979154783072,0.25,0.8333333333333334
10,16,6,0.55,1.35,inferred-noise,6,QAOA,42204,0.6775980102028365,0.4757628339677641,89,0.0020072079496458173,0.0956474478839905,1,256,34176,0.4549979154783072,0.5,0.8333333333333334
11,16,6,0.55,1.35,full,16,deployed,62296,0.11548030357982642,0.3942745784445765,0,0.0,,0,0,0,0.5857974810799411,0.0,1.0
11,16,6,0.55,1.35,full,16,exact enumeration,23641,-0.46026510518386843,0.0,65536,0.0,,0,0,68719476736,0.5857974810799411,0.0,1.0
11,16,6,0.55,1.35,full,16,MILP,23641,-0.46026510518386843,0.0,0,0.0113731250166893,,0,0,0,0.5857974810799411,0.0,1.0
11,16,6,0.55,1.35,full,16,annealing,24185,-0.13697228554327756,0.22139323777094821,89,8.087500464171171e-05,,0,0,93323264,0.5857974810799411,0.0,1.0
11,16,6,0.55,1.35,full,16,QAOA,23641,-0.46026510518386843,0.0,89,0.22710583300795406,0.0008813358854546395,1,256,93323264,0.5857974810799411,0.0,1.0
11,16,6,0.55,1.35,true,6,exact LNS,62312,0.07389276295446967,0.36579513284410087,64,1.291045919060707e-06,,0,0,24576,0.5857974810799411,0.0,1.0
11,16,6,0.55,1.35,true,6,annealing,62312,0.07389276295446967,0.36579513284410087,89,7.508299313485622e-05,,0,0,34176,0.5857974810799411,0.0,1.0
11,16,6,0.55,1.35,true,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.0020709580276161432,0.10772477426925098,1,256,34176,0.5857974810799411,0.0,1.0
11,16,6,0.55,1.35,inferred,6,exact LNS,62312,0.07389276295446967,0.36579513284410087,64,1.00000761449337e-06,,0,0,24576,0.5857974810799411,0.0,0.8333333333333334
11,16,6,0.55,1.35,inferred,6,annealing,62312,0.07389276295446967,0.36579513284410087,89,6.937491707503796e-05,,0,0,34176,0.5857974810799411,0.0,0.8333333333333334
11,16,6,0.55,1.35,inferred,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.0020397499902173877,0.12460778601323463,1,256,34176,0.5857974810799411,0.0,0.8333333333333334
11,16,6,0.55,1.35,wrong,6,exact LNS,62312,0.07389276295446967,0.36579513284410087,64,1.250067725777626e-06,,0,0,24576,0.5857974810799411,0.0,0.5
11,16,6,0.55,1.35,wrong,6,annealing,62312,0.07389276295446967,0.36579513284410087,89,6.666604895144701e-05,,0,0,34176,0.5857974810799411,0.0,0.5
11,16,6,0.55,1.35,wrong,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.00195779197383672,0.10419581803238778,1,256,34176,0.5857974810799411,0.0,0.5
11,16,6,0.55,1.35,inferred-sensitivity,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.0020288339583203197,0.12460778601323463,1,64,34176,0.5857974810799411,0.0,0.8333333333333334
11,16,6,0.55,1.35,inferred-sensitivity,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.0034900419414043427,0.13015461437522682,2,64,34176,0.5857974810799411,0.0,0.8333333333333334
11,16,6,0.55,1.35,inferred-sensitivity,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.00345724995713681,0.13015461437522682,2,256,34176,0.5857974810799411,0.0,0.8333333333333334
11,16,6,0.55,1.35,inferred-sensitivity,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.0035327079240232706,0.13015461437522682,2,1024,34176,0.5857974810799411,0.0,0.8333333333333334
11,16,6,0.55,1.35,inferred-noise,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.002031082985922694,0.11370950741191117,1,256,34176,0.5857974810799411,0.1,0.8333333333333334
11,16,6,0.55,1.35,inferred-noise,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.002038916922174394,0.09736208950992598,1,256,34176,0.5857974810799411,0.25,0.8333333333333334
11,16,6,0.55,1.35,inferred-noise,6,QAOA,62312,0.07389276295446967,0.36579513284410087,89,0.002036791993305087,0.07011639300661732,1,256,34176,0.5857974810799411,0.5,0.8333333333333334
0,16,8,0.55,0.65,full,16,deployed,36584,3.7637448768345694,0.08305506516250535,0,0.0,,0,0,0,0.1104515827892013,0.0,1.0
0,16,8,0.55,0.65,full,16,exact enumeration,28951,3.3984327575438655,0.0,65536,0.0,,0,0,68719476736,0.1104515827892013,0.0,1.0
0,16,8,0.55,0.65,full,16,MILP,28951,3.3984327575438655,0.0,0,0.01603845797944814,,0,0,0,0.1104515827892013,0.0,1.0
0,16,8,0.55,0.65,full,16,annealing,36584,3.7637448768345694,0.08305506516250535,89,7.891689892858267e-05,,0,0,93323264,0.1104515827892013,0.0,1.0
0,16,8,0.55,0.65,full,16,QAOA,29094,3.624760048310674,0.051456348941251534,89,0.23314370901789516,0.0006794436369716907,1,256,93323264,0.1104515827892013,0.0,1.0
0,16,8,0.55,0.65,true,8,exact LNS,36584,3.7637448768345694,0.08305506516250535,256,1.2080417945981026e-06,,0,0,524288,0.1104515827892013,0.0,1.0
0,16,8,0.55,0.65,true,8,annealing,36584,3.7637448768345694,0.08305506516250535,89,7.52920750528574e-05,,0,0,182272,0.1104515827892013,0.0,1.0
0,16,8,0.55,0.65,true,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.003030791995115578,0.19172428179961262,1,256,182272,0.1104515827892013,0.0,1.0
0,16,8,0.55,0.65,inferred,8,exact LNS,36584,3.7637448768345694,0.08305506516250535,256,1.084059476852417e-06,,0,0,524288,0.1104515827892013,0.0,0.75
0,16,8,0.55,0.65,inferred,8,annealing,36584,3.7637448768345694,0.08305506516250535,89,7.058307528495789e-05,,0,0,182272,0.1104515827892013,0.0,0.75
0,16,8,0.55,0.65,inferred,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.00299783400259912,0.17959728860914181,1,256,182272,0.1104515827892013,0.0,0.75
0,16,8,0.55,0.65,wrong,8,exact LNS,36584,3.7637448768345694,0.08305506516250535,256,1.250067725777626e-06,,0,0,524288,0.1104515827892013,0.0,0.5
0,16,8,0.55,0.65,wrong,8,annealing,36584,3.7637448768345694,0.08305506516250535,89,7.3749921284616e-05,,0,0,182272,0.1104515827892013,0.0,0.5
0,16,8,0.55,0.65,wrong,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.0030067500192672014,0.06916522597292211,1,256,182272,0.1104515827892013,0.0,0.5
0,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.0030452909413725138,0.17959728860914181,1,64,182272,0.1104515827892013,0.0,0.75
0,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.005281749996356666,0.1903000648396843,2,64,182272,0.1104515827892013,0.0,0.75
0,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.005351749947294593,0.1903000648396843,2,256,182272,0.1104515827892013,0.0,0.75
0,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.005358375026844442,0.1903000648396843,2,1024,182272,0.1104515827892013,0.0,0.75
0,16,8,0.55,0.65,inferred-noise,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.0030771669698879123,0.16202818474822764,1,256,182272,0.1104515827892013,0.1,0.75
0,16,8,0.55,0.65,inferred-noise,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.0032178330002352595,0.13567452895685636,1,256,182272,0.1104515827892013,0.25,0.75
0,16,8,0.55,0.65,inferred-noise,8,QAOA,36584,3.7637448768345694,0.08305506516250535,89,0.0033750419970601797,0.09175176930457091,1,256,182272,0.1104515827892013,0.5,0.75
1,16,8,0.55,0.65,full,16,deployed,25391,2.6671648460698782,0.0,0,0.0,,0,0,0,0.13699921583675823,0.0,1.0
1,16,8,0.55,0.65,full,16,exact enumeration,25391,2.6671648460698782,0.0,65536,0.0,,0,0,68719476736,0.13699921583675823,0.0,1.0
1,16,8,0.55,0.65,full,16,MILP,25391,2.6671648460698782,0.0,0,0.009919208940118551,,0,0,0,0.13699921583675823,0.0,1.0
1,16,8,0.55,0.65,full,16,annealing,25391,2.6671648460698782,0.0,89,8.141703438013792e-05,,0,0,93323264,0.13699921583675823,0.0,1.0
1,16,8,0.55,0.65,full,16,QAOA,17215,2.8524510401127445,0.050525733589925355,89,0.22775216703303158,0.002663438310605374,1,256,93323264,0.13699921583675823,0.0,1.0
1,16,8,0.55,0.65,true,8,exact LNS,25391,2.6671648460698782,0.0,256,1.6670674085617065e-06,,0,0,524288,0.13699921583675823,0.0,1.0
1,16,8,0.55,0.65,true,8,annealing,25391,2.6671648460698782,0.0,89,7.7791977673769e-05,,0,0,182272,0.13699921583675823,0.0,1.0
1,16,8,0.55,0.65,true,8,QAOA,25391,2.6671648460698782,0.0,89,0.003285542014054954,0.06478721416449315,1,256,182272,0.13699921583675823,0.0,1.0
1,16,8,0.55,0.65,inferred,8,exact LNS,25391,2.6671648460698782,0.0,256,1.334003172814846e-06,,0,0,524288,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,inferred,8,annealing,25391,2.6671648460698782,0.0,89,7.433292921632528e-05,,0,0,182272,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,inferred,8,QAOA,25391,2.6671648460698782,0.0,89,0.0034574999008327723,0.0869193844423993,1,256,182272,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,wrong,8,exact LNS,25391,2.6671648460698782,0.0,256,1.4579854905605316e-06,,0,0,524288,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,wrong,8,annealing,25391,2.6671648460698782,0.0,89,7.529102731496096e-05,,0,0,182272,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,wrong,8,QAOA,25391,2.6671648460698782,0.0,89,0.0031984589295461774,0.12381329883959827,1,256,182272,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,25391,2.6671648460698782,0.0,89,0.0032147919991984963,0.0869193844423993,1,64,182272,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,25391,2.6671648460698782,0.0,89,0.00565637496765703,0.0816340127218686,2,64,182272,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,25391,2.6671648460698782,0.0,89,0.0056481669889763,0.0816340127218686,2,256,182272,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,25391,2.6671648460698782,0.0,89,0.005746042006649077,0.0816340127218686,2,1024,182272,0.13699921583675823,0.0,0.5
1,16,8,0.55,0.65,inferred-noise,8,QAOA,25391,2.6671648460698782,0.0,89,0.0032767499797046185,0.07861807099815937,1,256,182272,0.13699921583675823,0.1,0.5
1,16,8,0.55,0.65,inferred-noise,8,QAOA,25391,2.6671648460698782,0.0,89,0.0032810838893055916,0.06616610083179947,1,256,182272,0.13699921583675823,0.25,0.5
1,16,8,0.55,0.65,inferred-noise,8,QAOA,25391,2.6671648460698782,0.0,89,0.003159457934089005,0.04541281722119965,1,256,182272,0.13699921583675823,0.5,0.5
2,16,8,0.55,0.65,full,16,deployed,36298,4.326223304799325,0.6684818042974701,0,0.0,,0,0,0,0.3452012958969039,0.0,1.0
2,16,8,0.55,0.65,full,16,exact enumeration,29301,2.192257351012576,0.0,65536,0.0,,0,0,68719476736,0.3452012958969039,0.0,1.0
2,16,8,0.55,0.65,full,16,MILP,29301,2.192257351012576,0.0,0,0.015470916056074202,,0,0,0,0.3452012958969039,0.0,1.0
2,16,8,0.55,0.65,full,16,annealing,35166,3.2969141526698853,0.3460425273378774,89,8.954200893640518e-05,,0,0,93323264,0.3452012958969039,0.0,1.0
2,16,8,0.55,0.65,full,16,QAOA,29301,2.192257351012576,0.0,89,0.2293708339566365,0.001698125900450235,1,256,93323264,0.3452012958969039,0.0,1.0
2,16,8,0.55,0.65,true,8,exact LNS,35162,2.7413907627118914,0.17202040791765477,256,1.374981366097927e-06,,0,0,524288,0.3452012958969039,0.0,1.0
2,16,8,0.55,0.65,true,8,annealing,35162,2.7413907627118914,0.17202040791765477,89,7.325003389269114e-05,,0,0,182272,0.3452012958969039,0.0,1.0
2,16,8,0.55,0.65,true,8,QAOA,35162,2.7413907627118914,0.17202040791765477,89,0.00307458289898932,0.08047738281566555,1,256,182272,0.3452012958969039,0.0,1.0
2,16,8,0.55,0.65,inferred,8,exact LNS,35162,2.7413907627118914,0.17202040791765477,256,1.00000761449337e-06,,0,0,524288,0.3452012958969039,0.0,0.75
2,16,8,0.55,0.65,inferred,8,annealing,35162,2.7413907627118914,0.17202040791765477,89,7.00830714777112e-05,,0,0,182272,0.3452012958969039,0.0,0.75
2,16,8,0.55,0.65,inferred,8,QAOA,35162,2.7413907627118914,0.17202040791765477,89,0.003183250082656741,0.031174813460406594,1,256,182272,0.3452012958969039,0.0,0.75
2,16,8,0.55,0.65,wrong,8,exact LNS,36298,4.326223304799325,0.6684818042974701,256,1.3329554349184036e-06,,0,0,524288,0.3452012958969039,0.0,0.5
2,16,8,0.55,0.65,wrong,8,annealing,36298,4.326223304799325,0.6684818042974701,89,7.370905950665474e-05,,0,0,182272,0.3452012958969039,0.0,0.5
2,16,8,0.55,0.65,wrong,8,QAOA,36298,4.326223304799325,0.6684818042974701,89,0.0031538750045001507,0.11464432325564264,1,256,182272,0.3452012958969039,0.0,0.5
2,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,35162,2.7413907627118914,0.17202040791765477,89,0.003104417002759874,0.031174813460406594,1,64,182272,0.3452012958969039,0.0,0.75
2,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,36186,2.857045282757104,0.20825010600528768,89,0.005607041995972395,0.029670763673815402,2,64,182272,0.3452012958969039,0.0,0.75
2,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,35162,2.7413907627118914,0.17202040791765477,89,0.00572254101280123,0.029670763673815402,2,256,182272,0.3452012958969039,0.0,0.75
2,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,35162,2.7413907627118914,0.17202040791765477,89,0.005689082900062203,0.029670763673815402,2,1024,182272,0.3452012958969039,0.0,0.75
2,16,8,0.55,0.65,inferred-noise,8,QAOA,35162,2.7413907627118914,0.17202040791765477,89,0.0032175839878618717,0.028447957114365933,1,256,182272,0.3452012958969039,0.1,0.75
2,16,8,0.55,0.65,inferred-noise,8,QAOA,35162,2.7413907627118914,0.17202040791765477,89,0.0031850419472903013,0.024357672595304945,1,256,182272,0.3452012958969039,0.25,0.75
2,16,8,0.55,0.65,inferred-noise,8,QAOA,35162,2.7413907627118914,0.17202040791765477,89,0.0032407919643446803,0.0175405317302033,1,256,182272,0.3452012958969039,0.5,0.75
3,16,8,0.55,0.65,full,16,deployed,11028,3.7388824690446416,0.41584353129985574,0,0.0,,0,0,0,0.16093637072178008,0.0,1.0
3,16,8,0.55,0.65,full,16,exact enumeration,38123,2.347038259724911,0.0,65536,0.0,,0,0,68719476736,0.16093637072178008,0.0,1.0
3,16,8,0.55,0.65,full,16,MILP,38123,2.347038259724911,0.0,0,0.012267209007404745,,0,0,0,0.16093637072178008,0.0,1.0
3,16,8,0.55,0.65,full,16,annealing,55597,3.132582029757622,0.2346981746474789,89,8.358305785804987e-05,,0,0,93323264,0.16093637072178008,0.0,1.0
3,16,8,0.55,0.65,full,16,QAOA,38123,2.347038259724911,0.0,89,0.23205541691277176,0.0008374920860589047,1,256,93323264,0.16093637072178008,0.0,1.0
3,16,8,0.55,0.65,true,8,exact LNS,15124,3.672885404726519,0.39612548232734507,256,1.375097781419754e-06,,0,0,524288,0.16093637072178008,0.0,1.0
3,16,8,0.55,0.65,true,8,annealing,15124,3.672885404726519,0.39612548232734507,89,7.641606498509645e-05,,0,0,182272,0.16093637072178008,0.0,1.0
3,16,8,0.55,0.65,true,8,QAOA,15124,3.672885404726519,0.39612548232734507,89,0.0032761250622570515,0.023425051300791744,1,256,182272,0.16093637072178008,0.0,1.0
3,16,8,0.55,0.65,inferred,8,exact LNS,11028,3.7388824690446416,0.41584353129985574,256,1.0420335456728935e-06,,0,0,524288,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,inferred,8,annealing,11068,4.087516287892006,0.5200054176584594,89,7.091707084327936e-05,,0,0,182272,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,inferred,8,QAOA,11028,3.7388824690446416,0.41584353129985574,89,0.0032189999474212527,0.043245030166944066,1,256,182272,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,wrong,8,exact LNS,15124,3.672885404726519,0.39612548232734507,256,1.250067725777626e-06,,0,0,524288,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,wrong,8,annealing,15124,3.672885404726519,0.39612548232734507,89,6.920902524143457e-05,,0,0,182272,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,wrong,8,QAOA,15124,3.672885404726519,0.39612548232734507,89,0.0031869160011410713,0.11621690335143786,1,256,182272,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,11028,3.7388824690446416,0.41584353129985574,89,0.0031830420484766364,0.043245030166944066,1,64,182272,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,11028,3.7388824690446416,0.41584353129985574,89,0.005586333922110498,0.04192388548874335,2,64,182272,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,11028,3.7388824690446416,0.41584353129985574,89,0.005662415991537273,0.04192388548874335,2,256,182272,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,inferred-sensitivity,8,QAOA,11028,3.7388824690446416,0.41584353129985574,89,0.005717082996852696,0.04192388548874335,2,1024,182272,0.16093637072178008,0.0,0.5
3,16,8,0.55,0.65,inferred-noise,8,QAOA,11028,3.7388824690446416,0.41584353129985574,89,0.0031575000612065196,0.03931115215024966,1,256,182272,0.16093637072178008,0.1,0.5
3,16,8,0.55,0.65,inferred-noise,8,QAOA,11028,3.7388824690446416,0.41584353129985574,89,0.0032315420685335994,0.03341033512520805,1,256,182272,0.16093637072178008,0.25,0.5
3,16,8,0.55,0.65,inferred-noise,8,QAOA,11028,3.7388824690446416,0.41584353129985574,89,0.0031111249700188637,0.023575640083472033,1,256,182272,0.16093637072178008,0.5,0.5
4,16,8,0.55,0.65,full,16,deployed,16340,1.4566484380258164,0.2689875868880167,0,0.0,,0,0,0,0.12547601572616332,0.0,1.0
4,16,8,0.55,0.65,full,16,exact enumeration,53651,0.9359121108901802,0.0,65536,0.0,,0,0,68719476736,0.12547601572616332,0.0,1.0
4,16,8,0.55,0.65,full,16,MILP,53651,0.9359121108901802,0.0,0,0.01675270905252546,,0,0,0,0.12547601572616332,0.0,1.0
4,16,8,0.55,0.65,full,16,annealing,16340,1.4566484380258164,0.2689875868880167,89,9.954103734344244e-05,,0,0,93323264,0.12547601572616332,0.0,1.0
4,16,8,0.55,0.65,full,16,QAOA,53659,1.1223683421325874,0.09631440920976005,89,0.23374508298002183,0.0015106591252626552,1,256,93323264,0.12547601572616332,0.0,1.0
4,16,8,0.55,0.65,true,8,exact LNS,16340,1.4566484380258164,0.2689875868880167,256,1.625041477382183e-06,,0,0,524288,0.12547601572616332,0.0,1.0
4,16,8,0.55,0.65,true,8,annealing,16340,1.4566484380258164,0.2689875868880167,89,7.937499321997166e-05,,0,0,182272,0.12547601572616332,0.0,1.0
4,16,8,0.55,0.65,true,8,QAOA,16340,1.4566484380258164,0.2689875868880167,89,0.003178125014528632,0.13673843155133608,1,256,182272,0.12547601572616332,0.0,1.0
