dataset,seed,method,accuracy,brier,ece,public_size,private_size,public_fraction,test_size,clients,noniid,noise_lambda,shots,rounds,bytes,inference_models,membership_auc,membership_null_auc,inference_ms,parameter_bytes,min_client_contribution,mean_client_contribution
ran-5g,6,FedMD,0.9172932330827067,0.09753700565424506,0.22647124411704653,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.6421519349573025,0.47649770652961276,0.402416,264,0.052631578947368474,0.1328320802005013
ran-5g,6,centralized reference,0.9473684210526315,0.040758970473215236,0.027192058086124796,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6421519349573025,0.47649770652961276,0.00575,56,0.052631578947368474,0.1328320802005013
ran-5g,7,best local,0.7443609022556391,0.1989240097435941,0.19962789283229992,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6175856822816712,0.4943502052271865,0.203041,104,-0.052631578947368474,-0.020050125313283245
ran-5g,7,unweighted ensemble,0.7518796992481203,0.17874017471399148,0.18128876810190417,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6175856822816712,0.4943502052271865,0.404291,264,-0.052631578947368474,-0.020050125313283245
ran-5g,7,weighted ensemble,0.7218045112781954,0.18394526193161972,0.13152768999523953,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6175856822816712,0.4943502052271865,0.408667,264,-0.052631578947368474,-0.020050125313283245
ran-5g,7,hard transfer,0.7368421052631579,0.23491637054274192,0.24925244378082115,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6175856822816712,0.4943502052271865,0.004708,56,-0.052631578947368474,-0.020050125313283245
ran-5g,7,FedDF,0.7518796992481203,0.17925822303255495,0.24366536720280937,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6175856822816712,0.4943502052271865,0.004417,56,-0.052631578947368474,-0.020050125313283245
ran-5g,7,FedMD-1r,0.8421052631578947,0.13320644856437777,0.25074422803669427,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6175856822816712,0.4943502052271865,0.40475,264,-0.052631578947368474,-0.020050125313283245
ran-5g,7,FedMD-2r,0.8796992481203008,0.11597564513483878,0.19731180379692795,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.6175856822816712,0.4943502052271865,0.402041,264,-0.052631578947368474,-0.020050125313283245
ran-5g,7,FedMD,0.8872180451127819,0.10768160213751024,0.18173591103456246,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.6175856822816712,0.4943502052271865,0.411375,264,-0.052631578947368474,-0.020050125313283245
ran-5g,7,centralized reference,0.9323308270676691,0.055755781266484644,0.02712755293794597,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6175856822816712,0.4943502052271865,0.004625,56,-0.052631578947368474,-0.020050125313283245
ran-5g,8,best local,0.8872180451127819,0.08022966893032563,0.08807355217903712,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.671494983483055,0.46617282357388684,0.19875,104,0.007518796992481258,0.10526315789473688
ran-5g,8,unweighted ensemble,0.8796992481203008,0.14081326284762188,0.23535833956652552,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.671494983483055,0.46617282357388684,0.407875,264,0.007518796992481258,0.10526315789473688
ran-5g,8,weighted ensemble,0.8721804511278195,0.10332980855921083,0.2024300661286709,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.671494983483055,0.46617282357388684,0.41075,264,0.007518796992481258,0.10526315789473688
ran-5g,8,hard transfer,0.8796992481203008,0.08600583975897082,0.08342422950657795,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.671494983483055,0.46617282357388684,0.004584,56,0.007518796992481258,0.10526315789473688
ran-5g,8,FedDF,0.8646616541353384,0.14859692140774908,0.2527528835157622,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.671494983483055,0.46617282357388684,0.004542,56,0.007518796992481258,0.10526315789473688
ran-5g,8,FedMD-1r,0.924812030075188,0.11382227051660533,0.23122778721685114,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.671494983483055,0.46617282357388684,0.414208,264,0.007518796992481258,0.10526315789473688
ran-5g,8,FedMD-2r,0.9398496240601504,0.09966433024231433,0.2182165991055084,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.671494983483055,0.46617282357388684,0.408459,264,0.007518796992481258,0.10526315789473688
ran-5g,8,FedMD,0.9398496240601504,0.09244917169697363,0.20375641697174324,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.671494983483055,0.46617282357388684,0.397375,264,0.007518796992481258,0.10526315789473688
ran-5g,8,centralized reference,0.9699248120300752,0.03196456957058828,0.05220742404521972,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.671494983483055,0.46617282357388684,0.004417,56,0.007518796992481258,0.10526315789473688
ran-5g,9,best local,0.8195488721804511,0.10249116350194101,0.11176416579838866,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6815589746190437,0.4856953757960009,0.196417,104,0.12030075187969924,0.13784461152882208
ran-5g,9,unweighted ensemble,0.8796992481203008,0.14706426205027714,0.22419386650038192,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6815589746190437,0.4856953757960009,0.399042,264,0.12030075187969924,0.13784461152882208
ran-5g,9,weighted ensemble,0.8571428571428571,0.11518985097730787,0.15774374726231447,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6815589746190437,0.4856953757960009,0.405625,264,0.12030075187969924,0.13784461152882208
ran-5g,9,hard transfer,0.9097744360902256,0.07116565673140038,0.0763134543204443,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6815589746190437,0.4856953757960009,0.004666,56,0.12030075187969924,0.13784461152882208
ran-5g,9,FedDF,0.8947368421052632,0.1519321863807044,0.25575747221711975,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6815589746190437,0.4856953757960009,0.0045,56,0.12030075187969924,0.13784461152882208
ran-5g,9,FedMD-1r,0.9398496240601504,0.1209093384461431,0.25445803721165033,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6815589746190437,0.4856953757960009,0.403917,264,0.12030075187969924,0.13784461152882208
ran-5g,9,FedMD-2r,0.9398496240601504,0.10920061575812058,0.2319839543016118,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.6815589746190437,0.4856953757960009,0.406958,264,0.12030075187969924,0.13784461152882208
ran-5g,9,FedMD,0.9398496240601504,0.10332701236885,0.2197141028394244,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.6815589746190437,0.4856953757960009,0.396334,264,0.12030075187969924,0.13784461152882208
ran-5g,9,centralized reference,0.924812030075188,0.056778022102520205,0.043694979262704776,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6815589746190437,0.4856953757960009,0.004333,56,0.12030075187969924,0.13784461152882208
ran-5g,10,best local,0.8796992481203008,0.08711578323665879,0.09407979227191512,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.7166535828494246,0.49811213481902455,0.198167,104,-0.052631578947368474,0.05012531328320798
ran-5g,10,unweighted ensemble,0.8721804511278195,0.1270932383029227,0.22977699628625856,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.7166535828494246,0.49811213481902455,0.402875,264,-0.052631578947368474,0.05012531328320798
ran-5g,10,weighted ensemble,0.8646616541353384,0.1005584203445592,0.16243135880388773,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.7166535828494246,0.49811213481902455,0.402666,264,-0.052631578947368474,0.05012531328320798
ran-5g,10,hard transfer,0.9398496240601504,0.0615229382021561,0.08361253606822491,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.7166535828494246,0.49811213481902455,0.00475,56,-0.052631578947368474,0.05012531328320798
ran-5g,10,FedDF,0.8947368421052632,0.12634406221287478,0.24853147677598805,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.7166535828494246,0.49811213481902455,0.004625,56,-0.052631578947368474,0.05012531328320798
ran-5g,10,FedMD-1r,0.9323308270676691,0.09488652978281858,0.2081648317822414,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.7166535828494246,0.49811213481902455,0.407375,264,-0.052631578947368474,0.05012531328320798
ran-5g,10,FedMD-2r,0.9398496240601504,0.08027777617036679,0.18427366481283522,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.7166535828494246,0.49811213481902455,0.387541,264,-0.052631578947368474,0.05012531328320798
ran-5g,10,FedMD,0.9398496240601504,0.07249869901859719,0.17621177540425564,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.7166535828494246,0.49811213481902455,0.396292,264,-0.052631578947368474,0.05012531328320798
ran-5g,10,centralized reference,0.9473684210526315,0.03848267436097742,0.048315306862390404,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.7166535828494246,0.49811213481902455,0.004584,56,-0.052631578947368474,0.05012531328320798
ran-5g,11,best local,0.7518796992481203,0.18041962783068347,0.16211366711311606,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6389832895923365,0.5251202934678217,0.205583,104,-0.007518796992481258,0.030075187969924772
ran-5g,11,unweighted ensemble,0.7368421052631579,0.19311911945831503,0.16515288375190965,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6389832895923365,0.5251202934678217,0.42075,264,-0.007518796992481258,0.030075187969924772
ran-5g,11,weighted ensemble,0.7142857142857143,0.18685077820173734,0.11238753257843381,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6389832895923365,0.5251202934678217,0.398708,264,-0.007518796992481258,0.030075187969924772
ran-5g,11,hard transfer,0.7218045112781954,0.2524062248895135,0.24182701770934123,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6389832895923365,0.5251202934678217,0.004583,56,-0.007518796992481258,0.030075187969924772
ran-5g,11,FedDF,0.7744360902255639,0.1927881677362723,0.13606720067862985,132,287,0.24,133,3,severe,0.55,64,1,3168,1,0.6389832895923365,0.5251202934678217,0.004375,56,-0.007518796992481258,0.030075187969924772
ran-5g,11,FedMD-1r,0.8421052631578947,0.15123230164732204,0.19253906020897185,132,287,0.24,133,3,severe,0.55,64,1,3168,3,0.6389832895923365,0.5251202934678217,0.396459,264,-0.007518796992481258,0.030075187969924772
ran-5g,11,FedMD-2r,0.8872180451127819,0.1300099344844316,0.18775050768717527,132,287,0.24,133,3,severe,0.55,64,2,6336,3,0.6389832895923365,0.5251202934678217,0.398041,264,-0.007518796992481258,0.030075187969924772
ran-5g,11,FedMD,0.8872180451127819,0.11953547956865282,0.15437960927231356,132,287,0.24,133,3,severe,0.55,64,3,9504,3,0.6389832895923365,0.5251202934678217,0.396333,264,-0.007518796992481258,0.030075187969924772
ran-5g,11,centralized reference,0.9172932330827067,0.06453014753786636,0.04401755792370776,132,287,0.24,133,3,severe,0.55,64,0,0,1,0.6389832895923365,0.5251202934678217,0.0045,56,-0.007518796992481258,0.030075187969924772
