n,seed,context,policy,action,utility,deadline_miss,infeasible
12,9,10,LinUCB,local-sim,-0.10405674927880171,0,0
12,9,10,Pareto,local-sim,-0.10405674927880171,0,0
12,9,10,oracle,local-sim,-0.10405674927880171,0,0
12,9,10,train-selected fixed,local-sim,-0.10405674927880171,0,0
12,9,10,always invoke-QPU,invoke-QPU,-0.12619602445477981,0,0
12,9,10,always remote-sim,remote-sim,-0.15459548835475254,0,0
12,9,10,always local-sim,local-sim,-0.10405674927880171,0,0
12,9,10,always fallback,fallback,-0.20749750843930032,0,0
12,9,11,P1,local-sim,-0.11391988815951389,0,0
12,9,11,utility-only,local-sim,-0.11391988815951389,0,0
12,9,11,logged-IPW,local-sim,-0.11391988815951389,0,0
12,9,11,LinUCB,local-sim,-0.11391988815951389,0,0
12,9,11,Pareto,local-sim,-0.11391988815951389,0,0
12,9,11,oracle,local-sim,-0.11391988815951389,0,0
12,9,11,train-selected fixed,local-sim,-0.11391988815951389,0,0
12,9,11,always invoke-QPU,invoke-QPU,-0.23082310613387075,0,0
12,9,11,always remote-sim,remote-sim,-0.17173887651487185,0,0
12,9,11,always local-sim,local-sim,-0.11391988815951389,0,0
12,9,11,always fallback,fallback,-0.19867510062261687,0,0
12,9,12,P1,local-sim,-0.0909934045800346,0,0
12,9,12,utility-only,local-sim,-0.0909934045800346,0,0
12,9,12,logged-IPW,local-sim,-0.0909934045800346,0,0
12,9,12,LinUCB,local-sim,-0.0909934045800346,0,0
12,9,12,Pareto,local-sim,-0.0909934045800346,0,0
12,9,12,oracle,local-sim,-0.0909934045800346,0,0
12,9,12,train-selected fixed,local-sim,-0.0909934045800346,0,0
12,9,12,always invoke-QPU,invoke-QPU,-2.1329232455124316,1,0
12,9,12,always remote-sim,remote-sim,-0.33014672214945573,0,0
12,9,12,always local-sim,local-sim,-0.0909934045800346,0,0
12,9,12,always fallback,fallback,-0.1913698633831415,0,0
12,9,13,P1,local-sim,-0.10526977923070618,0,0
12,9,13,utility-only,local-sim,-0.10526977923070618,0,0
12,9,13,logged-IPW,local-sim,-0.10526977923070618,0,0
12,9,13,LinUCB,local-sim,-0.10526977923070618,0,0
12,9,13,Pareto,local-sim,-0.10526977923070618,0,0
12,9,13,oracle,local-sim,-0.10526977923070618,0,0
12,9,13,train-selected fixed,local-sim,-0.10526977923070618,0,0
12,9,13,always invoke-QPU,invoke-QPU,-0.135167191011845,0,0
12,9,13,always remote-sim,remote-sim,-0.17196583758555722,0,0
12,9,13,always local-sim,local-sim,-0.10526977923070618,0,0
12,9,13,always fallback,fallback,-0.20003956619473906,0,0
12,9,14,P1,local-sim,-0.10845225520464125,0,0
12,9,14,utility-only,local-sim,-0.10845225520464125,0,0
12,9,14,logged-IPW,local-sim,-0.10845225520464125,0,0
12,9,14,LinUCB,local-sim,-0.10845225520464125,0,0
12,9,14,Pareto,local-sim,-0.10845225520464125,0,0
12,9,14,oracle,local-sim,-0.10845225520464125,0,0
12,9,14,train-selected fixed,local-sim,-0.10845225520464125,0,0
12,9,14,always invoke-QPU,invoke-QPU,-2.380839172845339,1,0
12,9,14,always remote-sim,remote-sim,-4.460726903757342,1,0
12,9,14,always local-sim,local-sim,-0.10845225520464125,0,0
12,9,14,always fallback,fallback,-0.21497643557727064,0,0
12,9,15,P1,local-sim,-0.10773014833221174,0,0
12,9,15,utility-only,local-sim,-0.10773014833221174,0,0
12,9,15,logged-IPW,local-sim,-0.10773014833221174,0,0
12,9,15,LinUCB,remote-sim,-0.2398021672473317,0,0
12,9,15,Pareto,local-sim,-0.10773014833221174,0,0
12,9,15,oracle,local-sim,-0.10773014833221174,0,0
12,9,15,train-selected fixed,local-sim,-0.10773014833221174,0,0
12,9,15,always invoke-QPU,invoke-QPU,-0.1549050437449535,0,0
12,9,15,always remote-sim,remote-sim,-0.2398021672473317,0,0
12,9,15,always local-sim,local-sim,-0.10773014833221174,0,0
12,9,15,always fallback,fallback,-0.19374603445989405,0,0
12,9,16,P1,local-sim,-0.10820586810895749,0,0
12,9,16,utility-only,local-sim,-0.10820586810895749,0,0
12,9,16,logged-IPW,local-sim,-0.10820586810895749,0,0
12,9,16,LinUCB,local-sim,-0.10820586810895749,0,0
12,9,16,Pareto,local-sim,-0.10820586810895749,0,0
12,9,16,oracle,local-sim,-0.10820586810895749,0,0
12,9,16,train-selected fixed,local-sim,-0.10820586810895749,0,0
12,9,16,always invoke-QPU,invoke-QPU,-0.13150823703730452,0,0
12,9,16,always remote-sim,remote-sim,-0.22842572549853452,0,0
12,9,16,always local-sim,local-sim,-0.10820586810895749,0,0
12,9,16,always fallback,fallback,-0.21881012043364548,0,0
12,9,17,P1,local-sim,-0.10290429185256605,0,0
12,9,17,utility-only,local-sim,-0.10290429185256605,0,0
12,9,17,logged-IPW,local-sim,-0.10290429185256605,0,0
12,9,17,LinUCB,local-sim,-0.10290429185256605,0,0
12,9,17,Pareto,local-sim,-0.10290429185256605,0,0
12,9,17,oracle,local-sim,-0.10290429185256605,0,0
12,9,17,train-selected fixed,local-sim,-0.10290429185256605,0,0
12,9,17,always invoke-QPU,invoke-QPU,-0.12062554619358269,0,0
12,9,17,always remote-sim,remote-sim,-0.16451192785384516,0,0
12,9,17,always local-sim,local-sim,-0.10290429185256605,0,0
12,9,17,always fallback,fallback,-0.20046363426401148,0,0
12,9,18,P1,local-sim,-0.11033208922971006,0,0
12,9,18,utility-only,local-sim,-0.11033208922971006,0,0
12,9,18,logged-IPW,local-sim,-0.11033208922971006,0,0
12,9,18,LinUCB,local-sim,-0.11033208922971006,0,0
12,9,18,Pareto,local-sim,-0.11033208922971006,0,0
12,9,18,oracle,local-sim,-0.11033208922971006,0,0
12,9,18,train-selected fixed,local-sim,-0.11033208922971006,0,0
12,9,18,always invoke-QPU,invoke-QPU,-8.193980442247916,1,1
12,9,18,always remote-sim,remote-sim,-17.148283491828145,1,1
12,9,18,always local-sim,local-sim,-0.11033208922971006,0,0
12,9,18,always fallback,fallback,-0.18799465095112283,0,0
12,9,19,P1,local-sim,-0.10203815871370102,0,0
12,9,19,utility-only,local-sim,-0.10203815871370102,0,0
12,9,19,logged-IPW,local-sim,-0.10203815871370102,0,0
12,9,19,LinUCB,local-sim,-0.10203815871370102,0,0
12,9,19,Pareto,local-sim,-0.10203815871370102,0,0
12,9,19,oracle,local-sim,-0.10203815871370102,0,0
12,9,19,train-selected fixed,local-sim,-0.10203815871370102,0,0
12,9,19,always invoke-QPU,invoke-QPU,-2.2230901334318607,1,0
12,9,19,always remote-sim,remote-sim,-0.17748399780737156,0,0
12,9,19,always local-sim,local-sim,-0.10203815871370102,0,0
12,9,19,always fallback,fallback,-0.20800231101634162,0,0
12,9,20,P1,local-sim,-0.1011793952173535,0,0
12,9,20,utility-only,local-sim,-0.1011793952173535,0,0
12,9,20,logged-IPW,local-sim,-0.1011793952173535,0,0
12,9,20,LinUCB,remote-sim,-0.24792618893210444,0,0
12,9,20,Pareto,local-sim,-0.1011793952173535,0,0
12,9,20,oracle,local-sim,-0.1011793952173535,0,0
12,9,20,train-selected fixed,local-sim,-0.1011793952173535,0,0
12,9,20,always invoke-QPU,invoke-QPU,-0.12002563786947272,0,0
12,9,20,always remote-sim,remote-sim,-0.24792618893210444,0,0
12,9,20,always local-sim,local-sim,-0.1011793952173535,0,0
12,9,20,always fallback,fallback,-0.1974343201437792,0,0
12,9,21,P1,local-sim,-0.1058717887513605,0,0
12,9,21,utility-only,local-sim,-0.1058717887513605,0,0
12,9,21,logged-IPW,local-sim,-0.1058717887513605,0,0
12,9,21,LinUCB,invoke-QPU,-0.1263299825854554,0,0
12,9,21,Pareto,local-sim,-0.1058717887513605,0,0
12,9,21,oracle,local-sim,-0.1058717887513605,0,0
12,9,21,train-selected fixed,local-sim,-0.1058717887513605,0,0
12,9,21,always invoke-QPU,invoke-QPU,-0.1263299825854554,0,0
12,9,21,always remote-sim,remote-sim,-0.19502850305224298,0,0
12,9,21,always local-sim,local-sim,-0.1058717887513605,0,0
12,9,21,always fallback,fallback,-0.1988563334116447,0,0
12,9,22,P1,local-sim,-0.10321490945290626,0,0
12,9,22,utility-only,local-sim,-0.10321490945290626,0,0
12,9,22,logged-IPW,local-sim,-0.10321490945290626,0,0
12,9,22,LinUCB,local-sim,-0.10321490945290626,0,0
12,9,22,Pareto,local-sim,-0.10321490945290626,0,0
12,9,22,oracle,local-sim,-0.10321490945290626,0,0
12,9,22,train-selected fixed,local-sim,-0.10321490945290626,0,0
12,9,22,always invoke-QPU,invoke-QPU,-7.216820862914305,1,1
12,9,22,always remote-sim,remote-sim,-4.89190247422602,1,0
12,9,22,always local-sim,local-sim,-0.10321490945290626,0,0
12,9,22,always fallback,fallback,-0.19254819058460235,0,0
12,9,23,P1,local-sim,-0.10929002201383535,0,0
12,9,23,utility-only,local-sim,-0.10929002201383535,0,0
12,9,23,logged-IPW,local-sim,-0.10929002201383535,0,0
12,9,23,LinUCB,local-sim,-0.10929002201383535,0,0
12,9,23,Pareto,local-sim,-0.10929002201383535,0,0
12,9,23,oracle,local-sim,-0.10929002201383535,0,0
12,9,23,train-selected fixed,local-sim,-0.10929002201383535,0,0
12,9,23,always invoke-QPU,invoke-QPU,-7.666550904467024,1,1
12,9,23,always remote-sim,remote-sim,-9.550941808733196,1,0
12,9,23,always local-sim,local-sim,-0.10929002201383535,0,0
12,9,23,always fallback,fallback,-0.18848117168245665,0,0
12,9,24,P1,local-sim,-0.11385845041258644,0,0
12,9,24,utility-only,local-sim,-0.11385845041258644,0,0
12,9,24,logged-IPW,local-sim,-0.11385845041258644,0,0
12,9,24,LinUCB,local-sim,-0.11385845041258644,0,0
12,9,24,Pareto,local-sim,-0.11385845041258644,0,0
12,9,24,oracle,local-sim,-0.11385845041258644,0,0
12,9,24,train-selected fixed,local-sim,-0.11385845041258644,0,0
12,9,24,always invoke-QPU,invoke-QPU,-3.1083902877401304,1,0
12,9,24,always remote-sim,remote-sim,-10.94954421934511,1,0
12,9,24,always local-sim,local-sim,-0.11385845041258644,0,0
12,9,24,always fallback,fallback,-0.20223635965315803,0,0
12,9,25,P1,local-sim,-0.09666552327403147,0,0
12,9,25,utility-only,local-sim,-0.09666552327403147,0,0
12,9,25,logged-IPW,local-sim,-0.09666552327403147,0,0
12,9,25,LinUCB,local-sim,-0.09666552327403147,0,0
12,9,25,Pareto,local-sim,-0.09666552327403147,0,0
12,9,25,oracle,local-sim,-0.09666552327403147,0,0
12,9,25,train-selected fixed,local-sim,-0.09666552327403147,0,0
12,9,25,always invoke-QPU,invoke-QPU,-7.16573811601685,1,1
12,9,25,always remote-sim,remote-sim,-10.591913386777104,1,1
12,9,25,always local-sim,local-sim,-0.09666552327403147,0,0
12,9,25,always fallback,fallback,-0.18125591349616735,0,0
12,9,26,P1,local-sim,-0.11355442388949621,0,0
12,9,26,utility-only,local-sim,-0.11355442388949621,0,0
12,9,26,logged-IPW,local-sim,-0.11355442388949621,0,0
12,9,26,LinUCB,local-sim,-0.11355442388949621,0,0
12,9,26,Pareto,local-sim,-0.11355442388949621,0,0
12,9,26,oracle,local-sim,-0.11355442388949621,0,0
12,9,26,train-selected fixed,local-sim,-0.11355442388949621,0,0
12,9,26,always invoke-QPU,invoke-QPU,-0.1606481504284369,0,0
12,9,26,always remote-sim,remote-sim,-0.2550170036419324,0,0
12,9,26,always local-sim,local-sim,-0.11355442388949621,0,0
12,9,26,always fallback,fallback,-0.20997151578044526,0,0
12,9,27,P1,local-sim,-0.11956885359028145,0,0
12,9,27,utility-only,local-sim,-0.11956885359028145,0,0
12,9,27,logged-IPW,local-sim,-0.11956885359028145,0,0
12,9,27,LinUCB,local-sim,-0.11956885359028145,0,0
12,9,27,Pareto,local-sim,-0.11956885359028145,0,0
12,9,27,oracle,local-sim,-0.11956885359028145,0,0
12,9,27,train-selected fixed,local-sim,-0.11956885359028145,0,0
12,9,27,always invoke-QPU,invoke-QPU,-0.18327011286445916,0,0
12,9,27,always remote-sim,remote-sim,-0.24732080855577274,0,0
12,9,27,always local-sim,local-sim,-0.11956885359028145,0,0
12,9,27,always fallback,fallback,-0.19905011590190205,0,0
12,9,28,P1,local-sim,-0.10093283116659893,0,0
12,9,28,utility-only,local-sim,-0.10093283116659893,0,0
12,9,28,logged-IPW,local-sim,-0.10093283116659893,0,0
12,9,28,LinUCB,remote-sim,-0.2026260473644227,0,0
12,9,28,Pareto,local-sim,-0.10093283116659893,0,0
12,9,28,oracle,local-sim,-0.10093283116659893,0,0
12,9,28,train-selected fixed,local-sim,-0.10093283116659893,0,0
12,9,28,always invoke-QPU,invoke-QPU,-0.1142321218871243,0,0
12,9,28,always remote-sim,remote-sim,-0.2026260473644227,0,0
12,9,28,always local-sim,local-sim,-0.10093283116659893,0,0
12,9,28,always fallback,fallback,-0.18607554481429936,0,0
12,9,29,P1,local-sim,-0.1039659488777907,0,0
12,9,29,utility-only,local-sim,-0.1039659488777907,0,0
12,9,29,logged-IPW,local-sim,-0.1039659488777907,0,0
12,9,29,LinUCB,remote-sim,-0.20713115238326452,0,0
12,9,29,Pareto,local-sim,-0.1039659488777907,0,0
12,9,29,oracle,local-sim,-0.1039659488777907,0,0
12,9,29,train-selected fixed,local-sim,-0.1039659488777907,0,0
12,9,29,always invoke-QPU,invoke-QPU,-0.16067484311859254,0,0
12,9,29,always remote-sim,remote-sim,-0.20713115238326452,0,0
12,9,29,always local-sim,local-sim,-0.1039659488777907,0,0
12,9,29,always fallback,fallback,-0.19049674843694495,0,0
12,10,0,P1,local-sim,-0.10046095164542664,0,0
12,10,0,utility-only,local-sim,-0.10046095164542664,0,0
12,10,0,logged-IPW,local-sim,-0.10046095164542664,0,0
12,10,0,LinUCB,local-sim,-0.10046095164542664,0,0
12,10,0,Pareto,local-sim,-0.10046095164542664,0,0
12,10,0,oracle,local-sim,-0.10046095164542664,0,0
12,10,0,train-selected fixed,local-sim,-0.10046095164542664,0,0
12,10,0,always invoke-QPU,invoke-QPU,-7.496683149240327,1,1
12,10,0,always remote-sim,remote-sim,-11.466933019414839,1,1
12,10,0,always local-sim,local-sim,-0.10046095164542664,0,0
12,10,0,always fallback,fallback,-0.20961868600241942,0,0
12,10,1,P1,local-sim,-0.10232655764938829,0,0
12,10,1,utility-only,local-sim,-0.10232655764938829,0,0
12,10,1,logged-IPW,local-sim,-0.10232655764938829,0,0
12,10,1,LinUCB,local-sim,-0.10232655764938829,0,0
12,10,1,Pareto,local-sim,-0.10232655764938829,0,0
12,10,1,oracle,local-sim,-0.10232655764938829,0,0
12,10,1,train-selected fixed,local-sim,-0.10232655764938829,0,0
12,10,1,always invoke-QPU,invoke-QPU,-2.2389979054874596,1,0
12,10,1,always remote-sim,remote-sim,-0.17232377134251747,0,0
12,10,1,always local-sim,local-sim,-0.10232655764938829,0,0
12,10,1,always fallback,fallback,-0.19367344018858879,0,0
12,10,2,P1,local-sim,-0.09830977860136147,0,0
12,10,2,utility-only,local-sim,-0.09830977860136147,0,0
12,10,2,logged-IPW,local-sim,-0.09830977860136147,0,0
12,10,2,LinUCB,local-sim,-0.09830977860136147,0,0
12,10,2,Pareto,local-sim,-0.09830977860136147,0,0
12,10,2,oracle,local-sim,-0.09830977860136147,0,0
12,10,2,train-selected fixed,local-sim,-0.09830977860136147,0,0
12,10,2,always invoke-QPU,invoke-QPU,-0.15753775156954353,0,0
12,10,2,always remote-sim,remote-sim,-0.1959902094774508,0,0
12,10,2,always local-sim,local-sim,-0.09830977860136147,0,0
12,10,2,always fallback,fallback,-0.188865719181547,0,0
12,10,3,P1,local-sim,-0.10528921158153025,0,0
12,10,3,utility-only,local-sim,-0.10528921158153025,0,0
12,10,3,logged-IPW,local-sim,-0.10528921158153025,0,0
12,10,3,LinUCB,local-sim,-0.10528921158153025,0,0
12,10,3,Pareto,local-sim,-0.10528921158153025,0,0
12,10,3,oracle,local-sim,-0.10528921158153025,0,0
12,10,3,train-selected fixed,local-sim,-0.10528921158153025,0,0
12,10,3,always invoke-QPU,invoke-QPU,-2.461015285500623,1,0
12,10,3,always remote-sim,remote-sim,-10.362986856745996,1,1
12,10,3,always local-sim,local-sim,-0.10528921158153025,0,0
12,10,3,always fallback,fallback,-0.20943615651674227,0,0
12,10,4,P1,local-sim,-0.09990054434786118,0,0
12,10,4,utility-only,local-sim,-0.09990054434786118,0,0
12,10,4,logged-IPW,local-sim,-0.09990054434786118,0,0
12,10,4,LinUCB,local-sim,-0.09990054434786118,0,0
12,10,4,Pareto,local-sim,-0.09990054434786118,0,0
12,10,4,oracle,local-sim,-0.09990054434786118,0,0
12,10,4,train-selected fixed,local-sim,-0.09990054434786118,0,0
12,10,4,always invoke-QPU,invoke-QPU,-7.2174867705178585,1,1
12,10,4,always remote-sim,remote-sim,-8.751796199128282,1,0
12,10,4,always local-sim,local-sim,-0.09990054434786118,0,0
12,10,4,always fallback,fallback,-0.21110752469137517,0,0
12,10,5,P1,local-sim,-0.11169586227708861,0,0
12,10,5,utility-only,local-sim,-0.11169586227708861,0,0
12,10,5,logged-IPW,local-sim,-0.11169586227708861,0,0
12,10,5,LinUCB,local-sim,-0.11169586227708861,0,0
12,10,5,Pareto,local-sim,-0.11169586227708861,0,0
12,10,5,oracle,local-sim,-0.11169586227708861,0,0
12,10,5,train-selected fixed,local-sim,-0.11169586227708861,0,0
12,10,5,always invoke-QPU,invoke-QPU,-0.19202444557637038,0,0
12,10,5,always remote-sim,remote-sim,-0.17286141228590648,0,0
12,10,5,always local-sim,local-sim,-0.11169586227708861,0,0
12,10,5,always fallback,fallback,-0.19811249770212472,0,0
12,10,6,P1,local-sim,-0.10918681122581024,0,0
12,10,6,utility-only,local-sim,-0.10918681122581024,0,0
12,10,6,logged-IPW,local-sim,-0.10918681122581024,0,0
12,10,6,LinUCB,local-sim,-0.10918681122581024,0,0
12,10,6,Pareto,local-sim,-0.10918681122581024,0,0
12,10,6,oracle,local-sim,-0.10918681122581024,0,0
12,10,6,train-selected fixed,local-sim,-0.10918681122581024,0,0
12,10,6,always invoke-QPU,invoke-QPU,-2.1629172772448513,1,0
12,10,6,always remote-sim,remote-sim,-0.3183741229025004,0,0
12,10,6,always local-sim,local-sim,-0.10918681122581024,0,0
12,10,6,always fallback,fallback,-0.2092854269637494,0,0
12,10,7,P1,local-sim,-0.10200588710709517,0,0
12,10,7,utility-only,local-sim,-0.10200588710709517,0,0
12,10,7,logged-IPW,local-sim,-0.10200588710709517,0,0
12,10,7,LinUCB,local-sim,-0.10200588710709517,0,0
12,10,7,Pareto,local-sim,-0.10200588710709517,0,0
12,10,7,oracle,local-sim,-0.10200588710709517,0,0
12,10,7,train-selected fixed,local-sim,-0.10200588710709517,0,0
12,10,7,always invoke-QPU,invoke-QPU,-2.343286089516021,1,0
12,10,7,always remote-sim,remote-sim,-6.663010348102027,1,0
12,10,7,always local-sim,local-sim,-0.10200588710709517,0,0
12,10,7,always fallback,fallback,-0.19805558395707637,0,0
12,10,8,P1,local-sim,-0.11828259759686269,0,0
12,10,8,utility-only,local-sim,-0.11828259759686269,0,0
12,10,8,logged-IPW,local-sim,-0.11828259759686269,0,0
12,10,8,LinUCB,local-sim,-0.11828259759686269,0,0
12,10,8,Pareto,local-sim,-0.11828259759686269,0,0
12,10,8,oracle,local-sim,-0.11828259759686269,0,0
12,10,8,train-selected fixed,local-sim,-0.11828259759686269,0,0
12,10,8,always invoke-QPU,invoke-QPU,-0.1762307412292355,0,0
12,10,8,always remote-sim,remote-sim,-0.259461673325311,0,0
12,10,8,always local-sim,local-sim,-0.11828259759686269,0,0
12,10,8,always fallback,fallback,-0.2027017717242892,0,0
12,10,9,P1,local-sim,-0.0941057762316286,0,0
12,10,9,utility-only,local-sim,-0.0941057762316286,0,0
12,10,9,logged-IPW,local-sim,-0.0941057762316286,0,0
12,10,9,LinUCB,remote-sim,-0.14647700627276217,0,0
12,10,9,Pareto,local-sim,-0.0941057762316286,0,0
12,10,9,oracle,local-sim,-0.0941057762316286,0,0
12,10,9,train-selected fixed,local-sim,-0.0941057762316286,0,0
12,10,9,always invoke-QPU,invoke-QPU,-0.12493124636807756,0,0
12,10,9,always remote-sim,remote-sim,-0.14647700627276217,0,0
12,10,9,always local-sim,local-sim,-0.0941057762316286,0,0
12,10,9,always fallback,fallback,-0.18893843769656787,0,0
12,10,10,P1,local-sim,-0.09386199819719367,0,0
12,10,10,utility-only,local-sim,-0.09386199819719367,0,0
12,10,10,logged-IPW,local-sim,-0.09386199819719367,0,0
12,10,10,LinUCB,local-sim,-0.09386199819719367,0,0
12,10,10,Pareto,local-sim,-0.09386199819719367,0,0
12,10,10,oracle,local-sim,-0.09386199819719367,0,0
12,10,10,train-selected fixed,local-sim,-0.09386199819719367,0,0
12,10,10,always invoke-QPU,invoke-QPU,-0.14713578603017327,0,0
12,10,10,always remote-sim,remote-sim,-0.27082690403826115,0,0
12,10,10,always local-sim,local-sim,-0.09386199819719367,0,0
12,10,10,always fallback,fallback,-0.19825100587616587,0,0
12,10,11,P1,local-sim,-0.10993893617953594,0,0
12,10,11,utility-only,local-sim,-0.10993893617953594,0,0
12,10,11,logged-IPW,local-sim,-0.10993893617953594,0,0
12,10,11,LinUCB,local-sim,-0.10993893617953594,0,0
12,10,11,Pareto,local-sim,-0.10993893617953594,0,0
12,10,11,oracle,local-sim,-0.10993893617953594,0,0
12,10,11,train-selected fixed,local-sim,-0.10993893617953594,0,0
12,10,11,always invoke-QPU,invoke-QPU,-0.5796492135189207,0,0
12,10,11,always remote-sim,remote-sim,-3.3935336881799096,0,0
12,10,11,always local-sim,local-sim,-0.10993893617953594,0,0
12,10,11,always fallback,fallback,-0.20340258751498067,0,0
12,10,12,P1,local-sim,-0.11529240277381687,0,0
12,10,12,utility-only,local-sim,-0.11529240277381687,0,0
12,10,12,logged-IPW,local-sim,-0.11529240277381687,0,0
12,10,12,LinUCB,local-sim,-0.11529240277381687,0,0
12,10,12,Pareto,local-sim,-0.11529240277381687,0,0
12,10,12,oracle,local-sim,-0.11529240277381687,0,0
12,10,12,train-selected fixed,local-sim,-0.11529240277381687,0,0
12,10,12,always invoke-QPU,invoke-QPU,-7.436168439112324,1,1
12,10,12,always remote-sim,remote-sim,-6.0625149030189736,1,0
12,10,12,always local-sim,local-sim,-0.11529240277381687,0,0
12,10,12,always fallback,fallback,-0.19940957307570015,0,0
12,10,13,P1,local-sim,-0.11458700486289515,0,0
12,10,13,utility-only,local-sim,-0.11458700486289515,0,0
12,10,13,logged-IPW,local-sim,-0.11458700486289515,0,0
12,10,13,LinUCB,local-sim,-0.11458700486289515,0,0
12,10,13,Pareto,local-sim,-0.11458700486289515,0,0
12,10,13,oracle,local-sim,-0.11458700486289515,0,0
12,10,13,train-selected fixed,local-sim,-0.11458700486289515,0,0
12,10,13,always invoke-QPU,invoke-QPU,-2.1680914515448233,1,0
12,10,13,always remote-sim,remote-sim,-0.17345886490727497,0,0
12,10,13,always local-sim,local-sim,-0.11458700486289515,0,0
12,10,13,always fallback,fallback,-0.19066965547673073,0,0
12,10,14,P1,local-sim,-0.10741129245332656,0,0
