Base Station ID,Cell ID,Timestamp,prb_pct,traffic_kbyte,users,minute
12910,12910-3,11:00,89.21000000,66694674.58000000,93.08000000,660
12910,12910-3,11:30,91.74000000,65142562.64000000,88.30000000,690
12910,12910-3,12:00,92.14000000,66300391.49000000,85.17000000,720
12910,12910-3,12:30,87.51000000,60762198.09000000,78.45000000,750
12910,12910-3,13:00,79.25000000,50520686.84000000,80.98000000,780
12910,12910-3,13:30,62.44000000,35924306.67000000,74.82000000,810
12910,12910-3,14:00,38.97000000,18434170.43000000,79.37000000,840
12910,12910-3,14:30,84.64000000,53051579.35000000,81.36000000,870
12910,12910-3,15:00,69.14000000,40754322.57000000,79.73000000,900
12910,12910-3,15:30,32.89000000,10408582.33000000,78.54000000,930
12910,12910-3,16:00,56.38000000,26606840.93000000,86.24000000,960
12910,12910-3,16:30,56.95000000,27152127.84000000,92.49000000,990
12910,12910-3,17:00,52.15000000,21807727.27000000,96.97000000,1020
12910,12910-3,17:30,52.64000000,23258146.65000000,99.38000000,1050
12910,12910-3,18:00,56.68000000,27365500.53000000,102.54000000,1080
12910,12910-3,18:30,51.34000000,21417509.19000000,101.95000000,1110
12910,12910-3,19:00,37.52000000,13419207.67000000,102.12000000,1140
12910,12910-3,19:30,39.41000000,15187559.47000000,91.56000000,1170
12910,12910-3,20:00,29.18000000,7684002.52000000,87.51000000,1200
12910,12910-3,20:30,44.18000000,19328237.36000000,93.69000000,1230
12910,12910-3,21:00,61.42000000,28364017.41000000,80.69000000,1260
12910,12910-3,21:30,82.93000000,43329447.34000000,71.30000000,1290
12910,12910-3,22:00,23.47000000,4652073.54000000,65.97000000,1320
12910,12910-3,22:30,31.74000000,14934984.05000000,66.61000000,1350
12910,12910-3,23:00,67.47000000,56715084.70000000,56.68000000,1380
12910,12910-3,23:30,17.41000000,3727517.08000000,51.50000000,1410
13411,13411-0,00:00,61.49000000,37589667.46000000,51.77000000,0
13411,13411-0,00:30,19.43000000,8642712.74000000,44.07000000,30
13411,13411-0,01:00,8.92000000,3242479.52000000,38.53000000,60
13411,13411-0,01:30,7.58000000,1876596.20000000,34.42000000,90
13411,13411-0,02:00,7.93000000,2448925.59000000,28.30000000,120
13411,13411-0,02:30,6.91000000,1347453.69000000,24.55000000,150
13411,13411-0,03:00,3.02000000,114282.66000000,2.83000000,180
13411,13411-0,03:30,0.00000000,0.00000000,0.00000000,210
13411,13411-0,04:00,0.00000000,0.00000000,0.00000000,240
13411,13411-0,04:30,0.00000000,0.00000000,0.00000000,270
13411,13411-0,05:00,6.10000000,573015.55000000,19.93000000,300
13411,13411-0,05:30,6.84000000,1207137.40000000,26.85000000,330
13411,13411-0,06:00,7.15000000,1696697.74000000,27.99000000,360
13411,13411-0,06:30,8.33000000,2799916.40000000,31.89000000,390
13411,13411-0,07:00,10.75000000,4839773.60000000,47.42000000,420
13411,13411-0,07:30,13.03000000,5927112.32000000,59.66000000,450
13411,13411-0,08:00,11.50000000,4798917.16000000,62.82000000,480
13411,13411-0,08:30,53.72000000,85561881.41000000,72.76000000,510
13411,13411-0,09:00,71.51000000,125130532.47000000,78.06000000,540
13411,13411-0,09:30,43.48000000,55645154.71000000,87.49000000,570
13411,13411-0,10:00,56.40000000,75287967.15000001,88.57000000,600
13411,13411-0,10:30,16.87000000,8015885.76000000,93.54000000,630
13411,13411-0,11:00,44.46000000,61452100.56000000,89.56000000,660
13411,13411-0,11:30,47.43000000,62791552.17000000,91.78000000,690
13411,13411-0,12:00,29.55000000,30410752.75000000,93.13000000,720
13411,13411-0,12:30,17.66000000,9659564.62000000,87.58000000,750
13411,13411-0,13:00,15.60000000,7688990.98000000,78.87000000,780
13411,13411-0,13:30,28.08000000,33253825.03000000,83.89000000,810
13411,13411-0,14:00,87.86000000,139988436.34000000,89.79000000,840
13411,13411-0,14:30,78.97000000,127399491.01000001,87.21000000,870
13411,13411-0,15:00,79.14000000,116496961.23999999,94.00000000,900
13411,13411-0,15:30,81.23000000,115723277.25000000,90.98000000,930
13411,13411-0,16:00,69.55000000,94964651.75000000,92.88000000,960
13411,13411-0,16:30,79.63000000,114112494.06999999,100.94000000,990
13411,13411-0,17:00,65.64000000,100467134.02000000,115.05000000,1020
13411,13411-0,17:30,61.49000000,81911342.72000000,128.04000000,1050
13411,13411-0,18:00,76.35000000,105460231.68000001,158.24000000,1080
13411,13411-0,18:30,81.44000000,113587996.94000000,157.32000000,1110
13411,13411-0,19:00,79.99000000,107078776.55000000,166.23000000,1140
13411,13411-0,19:30,76.28000000,95863954.68000001,170.60000000,1170
13411,13411-0,20:00,76.28000000,96369458.72000000,168.69000000,1200
13411,13411-0,20:30,64.50000000,78345733.30000000,153.51000000,1230
13411,13411-0,21:00,30.60000000,22651698.91000000,123.56000000,1260
13411,13411-0,21:30,18.37000000,9759108.23000000,98.99000000,1290
13411,13411-0,22:00,15.77000000,8460844.30000000,75.04000000,1320
13411,13411-0,22:30,12.73000000,5558139.09000000,61.06000000,1350
13411,13411-0,23:00,11.42000000,4529479.65000000,54.83000000,1380
13411,13411-0,23:30,9.39000000,3276399.87000000,39.16000000,1410
13411,13411-1,00:00,16.62000000,7604903.99000000,73.71000000,0
13411,13411-1,00:30,15.71000000,7347195.26000000,64.23000000,30
13411,13411-1,01:00,14.23000000,8128807.75000000,61.11000000,60
13411,13411-1,01:30,9.77000000,3518564.26000000,56.46000000,90
13411,13411-1,02:00,10.33000000,4497582.12000000,52.41000000,120
13411,13411-1,02:30,10.50000000,4299270.20000000,50.10000000,150
13411,13411-1,03:00,4.51000000,611107.36000000,5.99000000,180
13411,13411-1,03:30,0.00000000,0.00000000,0.00000000,210
13411,13411-1,04:00,0.00000000,0.00000000,0.00000000,240
13411,13411-1,04:30,0.00000000,0.00000000,0.00000000,270
13411,13411-1,05:00,6.88000000,1399763.40000000,32.43000000,300
13411,13411-1,05:30,7.79000000,2095456.46000000,37.73000000,330
13411,13411-1,06:00,8.19000000,2761157.11000000,39.70000000,360
13411,13411-1,06:30,9.26000000,3182312.65000000,46.12000000,390
13411,13411-1,07:00,10.31000000,4311591.90000000,55.99000000,420
13411,13411-1,07:30,12.58000000,5197653.80000000,66.09000000,450
13411,13411-1,08:00,11.79000000,5001284.21000000,65.31000000,480
13411,13411-1,08:30,12.14000000,4711229.06000000,60.02000000,510
13411,13411-1,09:00,24.80000000,24233682.46000000,56.38000000,540
13411,13411-1,09:30,88.58000000,116896669.31999999,54.63000000,570
13411,13411-1,10:00,91.22000000,102160157.03000000,55.73000000,600
13411,13411-1,10:30,57.59000000,84125909.93000001,57.26000000,630
13411,13411-1,11:00,72.41000000,112380140.94000000,58.78000000,660
13411,13411-1,11:30,54.50000000,83125402.73000000,59.76000000,690
13411,13411-1,12:00,30.08000000,30490374.93000000,76.12000000,720
13411,13411-1,12:30,85.19000000,92050548.28000000,80.99000000,750
13411,13411-1,13:00,62.37000000,66631417.10000000,70.01000000,780
13411,13411-1,13:30,46.94000000,65392991.05000000,63.96000000,810
13411,13411-1,14:00,96.07000000,122925219.06999999,63.25000000,840
13411,13411-1,14:30,62.12000000,57377037.99000000,54.17000000,870
13411,13411-1,15:00,90.45000000,98337793.56999999,51.51000000,900
13411,13411-1,15:30,87.79000000,104211479.34999999,58.61000000,930
13411,13411-1,16:00,92.16000000,118324924.25000000,69.74000000,960
13411,13411-1,16:30,82.03000000,115984577.69000000,73.60000000,990
13411,13411-1,17:00,50.98000000,69180761.68000001,73.35000000,1020
13411,13411-1,17:30,45.22000000,54247453.80000000,95.50000000,1050
13411,13411-1,18:00,37.53000000,35467110.96000000,105.02000000,1080
13411,13411-1,18:30,43.24000000,43649450.08000000,101.54000000,1110
13411,13411-1,19:00,39.33000000,43394781.34000000,102.00000000,1140
13411,13411-1,19:30,57.91000000,61205031.82000000,100.95000000,1170
13411,13411-1,20:00,86.12000000,102982745.73000000,107.94000000,1200
13411,13411-1,20:30,72.16000000,81821861.47000000,104.88000000,1230
13411,13411-1,21:00,52.08000000,43090946.23000000,104.85000000,1260
13411,13411-1,21:30,32.61000000,26342062.13000000,102.28000000,1290
13411,13411-1,22:00,17.48000000,8159143.21000000,90.77000000,1320
13411,13411-1,22:30,17.08000000,8066530.87000000,87.19000000,1350
13411,13411-1,23:00,17.03000000,7536638.75000000,78.38000000,1380
13411,13411-1,23:30,13.50000000,5334843.76000000,65.62000000,1410
13411,13411-5,00:00,12.78000000,4667916.87000000,40.56000000,0
13411,13411-5,00:30,11.13000000,4457276.22000000,39.25000000,30
13411,13411-5,01:00,8.87000000,3210301.27000000,34.27000000,60
13411,13411-5,01:30,8.34000000,3333591.33000000,30.42000000,90
13411,13411-5,02:00,7.41000000,2516249.92000000,27.37000000,120
13411,13411-5,02:30,5.45000000,1472996.60000000,25.37000000,150
13411,13411-5,03:00,1.74000000,77227.44000000,2.33000000,180
13411,13411-5,03:30,0.00000000,0.00000000,0.00000000,210
13411,13411-5,04:00,0.00000000,0.00000000,0.00000000,240
13411,13411-5,04:30,0.00000000,0.00000000,0.00000000,270
13411,13411-5,05:00,3.48000000,272734.09000000,16.64000000,300
13411,13411-5,05:30,4.52000000,803696.57000000,21.18000000,330
13411,13411-5,06:00,5.46000000,1661572.78000000,23.41000000,360
13411,13411-5,06:30,4.96000000,1399323.93000000,24.29000000,390
13411,13411-5,07:00,5.35000000,1138917.71000000,24.18000000,420
13411,13411-5,07:30,6.31000000,1738696.38000000,27.40000000,450
13411,13411-5,08:00,6.83000000,1873963.02000000,28.71000000,480
13411,13411-5,08:30,7.05000000,1499866.40000000,28.78000000,510
13411,13411-5,09:00,8.88000000,2482475.15000000,30.20000000,540
13411,13411-5,09:30,9.34000000,2782210.73000000,32.10000000,570
13411,13411-5,10:00,11.33000000,3717679.27000000,34.23000000,600
13411,13411-5,10:30,9.05000000,2819151.18000000,33.48000000,630
13411,13411-5,11:00,14.32000000,7473363.51000000,33.57000000,660
13411,13411-5,11:30,15.13000000,7644097.48000000,32.56000000,690
13411,13411-5,12:00,15.36000000,8706353.14000000,36.29000000,720
13411,13411-5,12:30,12.60000000,3726821.34000000,39.31000000,750
13411,13411-5,13:00,11.36000000,4230111.74000000,37.70000000,780
13411,13411-5,13:30,8.92000000,3058885.48000000,30.69000000,810
13411,13411-5,14:00,10.09000000,2707698.06000000,28.49000000,840
13411,13411-5,14:30,12.10000000,2444292.61000000,27.66000000,870
13411,13411-5,15:00,13.31000000,3556444.42000000,31.96000000,900
13411,13411-5,15:30,16.85000000,4424710.15000000,35.50000000,930
13411,13411-5,16:00,13.17000000,4868057.12000000,34.18000000,960
13411,13411-5,16:30,12.51000000,4449427.34000000,35.39000000,990
13411,13411-5,17:00,10.04000000,3094072.33000000,34.07000000,1020
13411,13411-5,17:30,10.50000000,3062731.98000000,39.45000000,1050
13411,13411-5,18:00,12.36000000,3986409.89000000,40.68000000,1080
13411,13411-5,18:30,12.51000000,4075022.78000000,39.93000000,1110
13411,13411-5,19:00,15.97000000,5247423.23000000,42.53000000,1140
13411,13411-5,19:30,16.17000000,5845825.73000000,49.57000000,1170
13411,13411-5,20:00,14.13000000,5118058.23000000,46.94000000,1200
13411,13411-5,20:30,17.33000000,5553479.28000000,43.36000000,1230
13411,13411-5,21:00,17.05000000,5653488.02000000,47.69000000,1260
13411,13411-5,21:30,13.81000000,4933705.24000000,42.09000000,1290
13411,13411-5,22:00,14.55000000,5699340.79000000,47.14000000,1320
13411,13411-5,22:30,11.94000000,3898067.89000000,40.41000000,1350
13411,13411-5,23:00,13.74000000,5351560.49000000,40.78000000,1380
13411,13411-5,23:30,15.50000000,5707186.27000000,41.63000000,1410
